Iteration, Death_0, Death_1, Death_2, Death_3, Death_4, Death_5, Death_6, Death_7, Death_8, Death_9, Death_10, Death_11, Death_12, Death_13, Death_14, Death_15, Death_16, Death_17, Death_18, Death_19, Death_20, Death_21, Death_22, Death_23, Death_24, Death_25, Death_26, Death_27, Death_28, Death_29, Death_30, Death_31, Death_32, Death_33, Death_34, Death_35, Death_36, Death_37, Death_38, Death_39, Death_40, Death_41, Death_42, Death_43, Death_44, Death_45, Death_46, Death_47, Death_48, Death_49
295, 24, 24, 40, 32, 28, 32, 21, 25, 35, 38, 35, 11, 28, 28, 31, 38, 26, 29, 28, 28, 37, 38, 33, 22, 34, 23, 33, 24, 27, 25, 31, 32, 34, 31, 22, 31, 26, 27, 32, 29, 25, 27, 19, 32, 33, 28, 32, 33, 37, 25
296, 24, 24, 40, 32, 28, 33, 21, 25, 35, 38, 35, 11, 28, 28, 31, 38, 26, 29, 28, 28, 37, 38, 33, 22, 34, 23, 33, 24, 27, 25, 31, 32, 34, 31, 23, 32, 26, 27, 32, 29, 25, 27, 19, 32, 33, 29, 32, 33, 37, 25
297, 24, 24, 40, 32, 28, 33, 21, 25, 35, 38, 35, 12, 28, 29, 31, 38, 26, 29, 28, 28, 37, 38, 34, 22, 34, 25, 33, 24, 27, 25, 31, 32, 35, 32, 23, 32, 26, 27, 32, 29, 25, 27, 19, 32, 33, 30, 32, 33, 37, 25
298, 24, 24, 40, 33, 28, 33, 21, 26, 35, 39, 35, 12, 28, 30, 31, 38, 26, 29, 30, 28, 37, 38, 34, 22, 34, 25, 33, 24, 27, 25, 31, 32, 35, 32, 23, 32, 26, 27, 32, 30, 25, 27, 19, 32, 33, 30, 32, 33, 37, 25
299, 24, 24, 40, 33, 28, 33, 22, 26, 35, 39, 35, 12, 28, 30, 31, 38, 26, 29, 30, 28, 37, 38, 34, 22, 34, 26, 33, 24, 27, 25, 31, 32, 36, 32, 23, 32, 26, 27, 32, 32, 25, 27, 19, 32, 33, 31, 32, 33, 37, 25
300, 24, 24, 40, 33, 28, 33, 22, 26, 35, 39, 35, 12, 28, 30, 31, 38, 26, 30, 30, 28, 37, 38, 34, 23, 34, 27, 33, 24, 27, 25, 31, 32, 37, 32, 23, 32, 27, 27, 32, 32, 25, 27, 19, 32, 33, 31, 32, 33, 37, 26
301, 24, 24, 40, 34, 28, 33, 22, 26, 35, 40, 35, 12, 28, 30, 32, 38, 26, 30, 31, 28, 37, 38, 34, 23, 34, 28, 33, 24, 27, 26, 31, 32, 37, 32, 23, 32, 27, 27, 32, 32, 25, 27, 19, 32, 33, 31, 32, 33, 37, 26
302, 24, 24, 40, 35, 28, 33, 22, 27, 35, 40, 35, 12, 28, 30, 32, 38, 26, 30, 32, 28, 37, 39, 34, 23, 34, 28, 33, 24, 27, 26, 31, 32, 37, 32, 23, 32, 27, 28, 32, 32, 25, 27, 19, 32, 33, 31, 33, 33, 37, 26
303, 24, 25, 40, 35, 28, 33, 22, 27, 35, 40, 35, 12, 28, 30, 33, 38, 26, 30, 32, 28, 37, 39, 34, 23, 34, 28, 33, 24, 27, 26, 31, 32, 37, 32, 23, 32, 27, 28, 32, 32, 25, 27, 19, 32, 33, 31, 34, 33, 37, 26
304, 24, 25, 40, 35, 28, 33, 22, 27, 35, 40, 35, 12, 28, 30, 33, 38, 26, 30, 32, 28, 37, 39, 34, 23, 34, 28, 33, 24, 27, 26, 31, 32, 37, 32, 23, 32, 27, 28, 33, 32, 25, 27, 19, 32, 33, 31, 34, 33, 37, 26
305, 24, 25, 40, 35, 28, 33, 22, 27, 35, 40, 35, 12, 28, 30, 33, 38, 26, 30, 32, 28, 37, 39, 34, 23, 34, 28, 33, 24, 27, 26, 31, 32, 37, 32, 23, 32, 27, 29, 33, 32, 25, 27, 19, 32, 33, 31, 34, 33, 37, 26
306, 24, 25, 40, 35, 28, 33, 22, 27, 35, 40, 35, 13, 28, 30, 33, 38, 26, 30, 32, 28, 37, 39, 34, 23, 34, 28, 34, 25, 27, 26, 31, 32, 37, 32, 23, 32, 27, 29, 33, 32, 25, 27, 19, 33, 33, 31, 34, 33, 37, 26
307, 24, 25, 40, 35, 29, 33, 22, 27, 35, 40, 35, 13, 29, 30, 33, 38, 26, 30, 32, 28, 37, 39, 34, 23, 34, 28, 34, 25, 27, 26, 31, 32, 37, 32, 23, 32, 27, 29, 33, 32, 25, 27, 19, 33, 33, 31, 34, 33, 37, 26
308, 24, 25, 40, 35, 29, 33, 22, 28, 35, 40, 35, 13, 29, 30, 33, 38, 26, 30, 32, 28, 37, 39, 34, 23, 34, 28, 34, 26, 27, 26, 31, 32, 37, 32, 23, 32, 27, 29, 33, 32, 26, 27, 19, 33, 33, 31, 34, 33, 37, 26
309, 24, 25, 40, 36, 29, 33, 22, 28, 35, 40, 35, 13, 29, 30, 33, 38, 26, 30, 32, 28, 37, 39, 34, 23, 34, 28, 34, 26, 27, 26, 31, 32, 38, 32, 23, 32, 27, 29, 33, 32, 26, 27, 19, 33, 33, 31, 34, 33, 37, 26
310, 24, 26, 40, 36, 30, 33, 22, 28, 35, 40, 35, 13, 29, 30, 33, 38, 26, 30, 32, 28, 38, 39, 34, 23, 34, 28, 34, 26, 28, 26, 31, 32, 39, 33, 23, 33, 28, 29, 33, 32, 26, 27, 19, 33, 33, 31, 34, 33, 37, 26
311, 24, 26, 40, 36, 30, 34, 22, 29, 35, 40, 35, 14, 29, 31, 33, 38, 26, 30, 32, 28, 38, 39, 34, 23, 34, 28, 34, 26, 28, 26, 31, 32, 39, 33, 23, 33, 28, 29, 33, 32, 27, 27, 19, 33, 33, 31, 35, 33, 37, 26
312, 24, 26, 40, 36, 30, 34, 22, 29, 35, 40, 35, 15, 29, 31, 33, 38, 26, 30, 32, 28, 38, 40, 34, 23, 34, 28, 34, 26, 28, 26, 31, 32, 39, 33, 23, 33, 28, 29, 33, 32, 27, 27, 19, 33, 33, 31, 35, 33, 37, 26
313, 24, 26, 40, 36, 30, 34, 22, 30, 35, 40, 35, 15, 29, 31, 33, 39, 26, 30, 32, 28, 38, 40, 34, 23, 34, 28, 34, 26, 28, 26, 31, 33, 39, 33, 23, 33, 29, 29, 33, 32, 27, 27, 20, 33, 34, 31, 35, 33, 37, 26
314, 24, 26, 40, 36, 30, 34, 23, 30, 35, 40, 37, 16, 29, 31, 33, 39, 26, 30, 32, 28, 38, 41, 34, 23, 34, 28, 34, 26, 28, 26, 31, 33, 39, 33, 23, 33, 29, 29, 33, 32, 27, 27, 21, 33, 34, 31, 35, 33, 37, 26
315, 24, 26, 40, 36, 30, 34, 23, 30, 35, 40, 37, 16, 29, 31, 33, 39, 26, 30, 32, 28, 39, 41, 34, 23, 34, 28, 34, 26, 28, 26, 31, 33, 39, 33, 23, 33, 29, 29, 33, 32, 27, 27, 21, 33, 34, 31, 35, 33, 38, 27
316, 24, 26, 40, 36, 30, 34, 23, 30, 35, 41, 37, 16, 29, 31, 33, 39, 26, 30, 32, 28, 40, 41, 34, 23, 34, 28, 35, 26, 28, 26, 31, 34, 39, 33, 24, 33, 29, 29, 33, 32, 27, 27, 21, 33, 34, 31, 35, 33, 38, 27
317, 24, 26, 40, 36, 30, 34, 23, 30, 35, 41, 37, 16, 29, 31, 33, 39, 26, 31, 32, 28, 40, 41, 34, 23, 34, 28, 36, 26, 28, 26, 31, 34, 39, 33, 24, 33, 29, 29, 34, 32, 27, 27, 21, 33, 35, 31, 35, 33, 39, 27
318, 24, 26, 40, 36, 30, 34, 23, 31, 35, 41, 37, 16, 29, 32, 33, 39, 26, 31, 32, 28, 40, 41, 34, 23, 34, 28, 36, 26, 28, 26, 31, 34, 39, 35, 24, 33, 29, 29, 34, 32, 27, 27, 21, 33, 35, 31, 35, 33, 39, 27
319, 24, 26, 40, 36, 30, 34, 23, 32, 35, 41, 37, 16, 29, 32, 33, 39, 26, 31, 32, 29, 40, 41, 34, 23, 34, 28, 36, 26, 28, 26, 31, 34, 39, 35, 24, 33, 29, 29, 35, 32, 27, 28, 21, 34, 35, 31, 35, 33, 40, 27
320, 24, 26, 40, 36, 30, 34, 23, 32, 35, 41, 37, 16, 29, 32, 33, 39, 26, 31, 32, 30, 41, 41, 34, 23, 34, 28, 36, 26, 28, 26, 31, 35, 39, 35, 24, 33, 29, 29, 35, 33, 27, 28, 21, 34, 35, 31, 35, 33, 41, 27
321, 24, 26, 40, 36, 30, 34, 23, 32, 35, 41, 37, 17, 30, 32, 33, 39, 26, 31, 32, 30, 41, 41, 34, 23, 34, 28, 36, 26, 28, 26, 31, 35, 39, 35, 25, 33, 29, 29, 35, 33, 27, 28, 21, 34, 35, 31, 35, 33, 41, 28
322, 24, 26, 40, 36, 30, 34, 23, 32, 35, 41, 37, 17, 30, 32, 33, 39, 26, 31, 32, 30, 41, 41, 34, 23, 34, 28, 36, 26, 28, 26, 31, 35, 39, 35, 26, 33, 29, 29, 35, 33, 27, 28, 21, 34, 35, 31, 35, 34, 41, 28
323, 24, 26, 40, 36, 30, 34, 23, 32, 35, 41, 37, 17, 30, 33, 33, 39, 26, 31, 32, 30, 41, 41, 34, 23, 34, 28, 37, 26, 28, 26, 31, 35, 39, 35, 27, 33, 29, 29, 35, 33, 27, 28, 21, 34, 36, 31, 35, 34, 41, 28
324, 24, 26, 40, 36, 31, 34, 23, 32, 35, 41, 37, 17, 30, 33, 33, 39, 26, 31, 32, 30, 41, 41, 34, 23, 34, 28, 38, 26, 28, 26, 31, 35, 39, 35, 27, 33, 29, 29, 35, 33, 27, 28, 21, 34, 36, 31, 35, 34, 41, 28
325, 24, 26, 41, 36, 31, 34, 23, 32, 35, 41, 37, 17, 30, 33, 33, 39, 26, 31, 32, 30, 41, 41, 34, 23, 34, 28, 38, 26, 28, 26, 31, 35, 39, 35, 27, 33, 29, 29, 35, 33, 27, 28, 21, 34, 36, 31, 36, 34, 42, 28
326, 24, 26, 41, 36, 31, 34, 23, 32, 35, 41, 37, 17, 30, 33, 33, 39, 26, 31, 32, 30, 41, 41, 34, 23, 34, 28, 38, 26, 28, 26, 31, 36, 39, 35, 27, 33, 29, 29, 35, 34, 27, 28, 21, 34, 37, 31, 36, 34, 42, 28
327, 24, 26, 41, 36, 31, 34, 23, 32, 35, 42, 37, 17, 30, 33, 33, 39, 26, 31, 32, 32, 41, 41, 34, 23, 34, 28, 38, 26, 28, 26, 31, 36, 39, 36, 27, 33, 29, 29, 35, 34, 27, 28, 21, 35, 37, 31, 36, 34, 42, 28
328, 24, 26, 41, 36, 31, 34, 23, 32, 35, 42, 37, 17, 30, 33, 33, 39, 26, 31, 32, 32, 41, 41, 34, 23, 34, 28, 38, 26, 28, 26, 31, 36, 39, 36, 27, 33, 29, 29, 35, 34, 27, 28, 21, 36, 38, 31, 36, 34, 42, 28
329, 24, 26, 41, 36, 31, 34, 23, 32, 35, 42, 37, 18, 30, 33, 33, 39, 26, 31, 32, 32, 41, 41, 34, 23, 34, 28, 38, 26, 28, 26, 31, 36, 41, 36, 27, 33, 30, 29, 35, 34, 27, 28, 22, 36, 38, 31, 36, 34, 42, 28
330, 24, 26, 41, 36, 31, 34, 23, 32, 35, 42, 37, 19, 30, 33, 33, 39, 26, 31, 32, 32, 41, 41, 34, 23, 34, 28, 38, 26, 28, 26, 31, 36, 41, 36, 27, 33, 30, 29, 35, 34, 27, 28, 22, 36, 38, 31, 37, 34, 43, 28
331, 25, 26, 41, 36, 31, 34, 23, 32, 35, 42, 37, 19, 31, 33, 33, 39, 26, 31, 32, 32, 41, 41, 34, 23, 34, 29, 38, 26, 28, 26, 31, 36, 42, 36, 27, 33, 30, 29, 35, 34, 27, 28, 22, 36, 38, 31, 37, 34, 43, 28
332, 26, 26, 41, 36, 31, 34, 23, 32, 35, 42, 37, 19, 31, 33, 33, 39, 26, 31, 32, 32, 41, 41, 34, 23, 34, 29, 38, 26, 28, 26, 31, 36, 42, 36, 27, 33, 31, 29, 35, 34, 27, 28, 22, 36, 38, 31, 37, 34, 43, 28
333, 26, 26, 41, 36, 31, 34, 23, 32, 35, 42, 37, 19, 31, 33, 33, 39, 26, 31, 32, 32, 41, 41, 34, 23, 34, 29, 38, 26, 28, 26, 31, 36, 43, 36, 27, 34, 31, 29, 35, 34, 27, 29, 22, 36, 38, 31, 37, 34, 43, 28
334, 26, 26, 41, 36, 31, 34, 24, 32, 35, 42, 37, 19, 31, 33, 33, 40, 26, 31, 32, 32, 41, 41, 34, 23, 34, 30, 38, 26, 28, 27, 31, 36, 43, 36, 27, 34, 31, 29, 35, 34, 27, 29, 22, 36, 38, 31, 37, 34, 43, 28
335, 26, 26, 41, 36, 31, 34, 24, 32, 35, 42, 37, 19, 31, 33, 33, 40, 27, 31, 32, 32, 41, 41, 34, 24, 34, 30, 38, 26, 28, 28, 31, 36, 43, 36, 27, 34, 31, 29, 35, 34, 27, 29, 22, 36, 39, 31, 37, 34, 43, 28
336, 26, 26, 41, 36, 31, 34, 24, 32, 35, 42, 37, 19, 31, 33, 33, 40, 29, 31, 32, 32, 41, 41, 34, 24, 34, 30, 38, 26, 28, 28, 31, 36, 43, 36, 27, 34, 31, 29, 35, 34, 27, 29, 22, 36, 40, 31, 37, 34, 43, 28
337, 26, 26, 41, 36, 31, 34, 24, 32, 35, 42, 37, 19, 31, 33, 33, 40, 29, 31, 32, 32, 41, 41, 34, 24, 34, 30, 38, 26, 28, 28, 31, 36, 43, 36, 27, 34, 31, 29, 36, 34, 27, 29, 22, 37, 40, 31, 37, 34, 43, 28
338, 26, 26, 41, 36, 31, 35, 24, 32, 35, 42, 37, 20, 31, 33, 33, 40, 30, 31, 32, 32, 41, 41, 34, 24, 34, 30, 38, 26, 28, 28, 31, 36, 43, 36, 28, 34, 31, 29, 36, 34, 27, 29, 22, 37, 40, 31, 38, 35, 43, 28
339, 26, 27, 41, 36, 32, 35, 24, 32, 35, 42, 37, 20, 31, 33, 33, 40, 30, 31, 32, 32, 41, 41, 34, 24, 34, 30, 38, 26, 29, 28, 31, 36, 43, 36, 28, 34, 31, 29, 36, 35, 27, 30, 22, 37, 40, 31, 38, 35, 43, 28
340, 26, 27, 41, 36, 32, 35, 24, 32, 35, 42, 37, 20, 31, 33, 33, 40, 30, 31, 32, 32, 41, 42, 34, 24, 34, 30, 38, 26, 30, 28, 31, 36, 43, 36, 28, 34, 31, 29, 36, 35, 27, 30, 22, 37, 40, 31, 38, 35, 43, 28
341, 26, 27, 41, 36, 32, 35, 25, 32, 35, 42, 37, 20, 31, 33, 33, 40, 31, 31, 32, 32, 41, 42, 34, 24, 34, 30, 38, 26, 31, 28, 31, 36, 43, 36, 28, 34, 31, 29, 36, 35, 27, 30, 22, 37, 40, 31, 38, 35, 43, 28
342, 26, 27, 41, 36, 32, 35, 26, 32, 35, 42, 37, 21, 31, 33, 33, 40, 31, 31, 32, 32, 41, 42, 34, 24, 34, 30, 38, 27, 31, 28, 31, 36, 44, 36, 28, 34, 31, 29, 36, 35, 27, 30, 22, 37, 40, 31, 38, 35, 44, 28
343, 26, 27, 41, 36, 32, 35, 26, 32, 35, 42, 38, 21, 31, 33, 33, 40, 31, 31, 32, 32, 41, 42, 34, 24, 34, 30, 38, 27, 31, 28, 31, 36, 45, 36, 28, 34, 31, 29, 36, 35, 27, 30, 22, 37, 40, 31, 38, 35, 44, 28
344, 26, 27, 41, 36, 32, 35, 26, 32, 35, 42, 38, 21, 31, 33, 33, 40, 31, 31, 32, 32, 41, 42, 34, 24, 34, 31, 38, 27, 31, 28, 32, 36, 45, 36, 28, 34, 32, 29, 36, 35, 27, 30, 22, 37, 40, 31, 38, 35, 44, 28
345, 26, 27, 41, 36, 32, 35, 26, 32, 35, 42, 38, 21, 31, 33, 33, 40, 31, 31, 32, 32, 41, 42, 34, 24, 34, 31, 38, 27, 31, 28, 32, 36, 45, 36, 28, 35, 32, 29, 36, 35, 27, 30, 22, 37, 40, 31, 38, 37, 44, 28
346, 26, 27, 41, 36, 32, 35, 26, 32, 35, 42, 39, 21, 31, 33, 33, 40, 31, 31, 32, 32, 41, 42, 34, 24, 34, 31, 38, 27, 33, 28, 32, 36, 45, 36, 28, 35, 32, 29, 36, 35, 27, 30, 22, 37, 40, 31, 38, 37, 44, 28
347, 26, 27, 41, 36, 32, 35, 26, 32, 35, 42, 39, 21, 31, 33, 33, 41, 31, 31, 32, 32, 42, 42, 34, 24, 34, 31, 38, 27, 33, 28, 32, 36, 45, 36, 28, 35, 32, 29, 36, 35, 27, 30, 22, 37, 40, 31, 38, 38, 44, 28
348, 26, 27, 41, 36, 32, 35, 26, 32, 35, 42, 39, 21, 32, 33, 33, 41, 31, 31, 32, 32, 43, 42, 34, 24, 34, 31, 38, 27, 33, 28, 32, 36, 45, 36, 28, 35, 32, 29, 36, 35, 27, 30, 22, 37, 40, 31, 38, 39, 44, 28
349, 26, 27, 41, 36, 32, 35, 26, 32, 35, 42, 39, 21, 33, 33, 34, 41, 31, 31, 32, 32, 43, 42, 34, 24, 34, 31, 40, 27, 33, 28, 32, 36, 45, 36, 28, 35, 32, 29, 37, 35, 27, 30, 22, 37, 40, 31, 38, 40, 44, 29
350, 26, 27, 42, 36, 32, 36, 26, 32, 35, 42, 39, 21, 33, 33, 34, 41, 31, 31, 32, 32, 43, 42, 34, 24, 34, 31, 40, 27, 33, 28, 32, 36, 45, 36, 28, 35, 32, 29, 37, 35, 27, 30, 22, 37, 40, 31, 38, 40, 44, 29
351, 26, 27, 42, 36, 32, 36, 27, 32, 35, 42, 39, 21, 33, 33, 34, 41, 31, 31, 32, 32, 43, 42, 34, 24, 34, 32, 40, 27, 33, 28, 32, 36, 45, 36, 28, 35, 32, 30, 38, 35, 27, 30, 22, 37, 40, 31, 38, 40, 44, 30
352, 27, 27, 42, 36, 32, 36, 27, 32, 35, 42, 39, 21, 33, 33, 34, 41, 31, 31, 32, 32, 43, 42, 34, 25, 34, 33, 40, 27, 33, 28, 32, 36, 45, 36, 28, 35, 32, 30, 38, 35, 27, 30, 22, 37, 40, 31, 38, 40, 44, 30
353, 27, 27, 42, 36, 32, 36, 27, 32, 35, 42, 39, 21, 33, 33, 34, 41, 31, 31, 32, 32, 43, 42, 34, 25, 34, 34, 40, 27, 33, 28, 32, 36, 45, 36, 28, 35, 32, 30, 38, 35, 27, 30, 24, 37, 40, 31, 38, 40, 45, 30
354, 28, 27, 42, 36, 32, 36, 28, 32, 35, 42, 39, 21, 33, 33, 34, 41, 31, 31, 32, 32, 44, 42, 34, 25, 34, 35, 40, 27, 33, 28, 32, 36, 45, 36, 28, 36, 32, 30, 38, 35, 27, 30, 24, 37, 41, 31, 38, 40, 45, 30
355, 28, 27, 42, 36, 32, 36, 28, 32, 35, 42, 39, 21, 33, 33, 34, 41, 31, 31, 32, 32, 44, 42, 34, 25, 34, 36, 40, 27, 34, 28, 32, 36, 45, 36, 28, 36, 32, 30, 39, 36, 27, 30, 24, 37, 41, 31, 38, 40, 45, 30
356, 28, 28, 42, 36, 32, 36, 28, 32, 35, 42, 40, 21, 33, 33, 34, 41, 31, 31, 32, 32, 44, 42, 34, 25, 34, 36, 40, 27, 35, 28, 32, 36, 45, 36, 28, 36, 32, 30, 39, 36, 27, 30, 24, 37, 41, 31, 38, 40, 45, 30
357, 28, 28, 42, 36, 32, 36, 28, 32, 35, 42, 40, 21, 33, 33, 34, 41, 31, 31, 32, 32, 44, 42, 35, 25, 34, 36, 40, 28, 36, 28, 33, 36, 45, 36, 28, 36, 32, 30, 39, 36, 27, 30, 24, 38, 41, 31, 38, 40, 45, 30
358, 28, 28, 42, 36, 32, 36, 30, 32, 35, 42, 40, 22, 33, 33, 34, 41, 31, 32, 32, 32, 44, 42, 35, 25, 34, 36, 40, 28, 36, 28, 33, 36, 45, 36, 28, 36, 32, 30, 41, 36, 27, 30, 24, 39, 41, 32, 38, 40, 45, 30
359, 28, 28, 42, 36, 32, 37, 30, 32, 35, 42, 40, 22, 34, 33, 34, 41, 31, 32, 32, 32, 44, 42, 35, 25, 34, 36, 40, 29, 36, 28, 34, 37, 45, 36, 29, 36, 32, 30, 41, 36, 27, 30, 24, 39, 41, 32, 38, 40, 47, 30
360, 28, 28, 42, 36, 32, 37, 30, 32, 35, 42, 40, 22, 34, 33, 34, 41, 31, 32, 32, 32, 44, 42, 35, 25, 34, 36, 40, 30, 36, 29, 34, 37, 45, 37, 29, 36, 34, 30, 41, 36, 27, 30, 24, 39, 41, 32, 38, 40, 47, 30
361, 29, 28, 42, 36, 32, 37, 30, 32, 35, 42, 40, 22, 34, 33, 34, 41, 31, 32, 32, 32, 44, 42, 36, 25, 34, 36, 40, 30, 36, 29, 34, 37, 45, 38, 29, 36, 34, 30, 41, 36, 27, 30, 24, 39, 41, 32, 38, 40, 47, 30
362, 29, 29, 42, 36, 32, 37, 30, 32, 35, 42, 40, 22, 34, 33, 34, 42, 31, 32, 32, 32, 44, 42, 36, 25, 34, 36, 40, 30, 36, 29, 34, 37, 45, 39, 29, 36, 34, 30, 41, 36, 27, 31, 24, 39, 41, 32, 38, 40, 47, 30
363, 29, 29, 42, 36, 32, 37, 30, 32, 35, 42, 40, 22, 34, 33, 34, 42, 32, 32, 32, 32, 44, 42, 36, 25, 34, 36, 40, 30, 36, 29, 34, 37, 45, 39, 29, 36, 34, 30, 41, 37, 27, 31, 24, 40, 41, 32, 38, 40, 47, 30
364, 29, 29, 42, 36, 32, 37, 30, 32, 35, 42, 40, 22, 34, 33, 34, 42, 32, 32, 32, 32, 44, 42, 36, 25, 34, 36, 41, 30, 36, 30, 34, 37, 45, 39, 29, 36, 34, 30, 41, 37, 27, 32, 25, 40, 41, 32, 38, 40, 47, 30
365, 29, 29, 42, 36, 32, 37, 30, 32, 35, 42, 40, 22, 34, 35, 34, 42, 32, 32, 32, 32, 44, 42, 36, 25, 34, 36, 41, 31, 36, 30, 34, 37, 45, 39, 30, 36, 34, 30, 41, 37, 27, 32, 25, 40, 41, 32, 38, 41, 48, 31
366, 29, 30, 42, 36, 32, 37, 30, 32, 35, 42, 40, 22, 34, 35, 34, 43, 32, 32, 32, 32, 44, 42, 36, 25, 34, 37, 41, 31, 36, 30, 34, 37, 45, 39, 30, 36, 34, 30, 41, 37, 27, 32, 25, 40, 41, 32, 38, 41, 48, 31
367, 29, 30, 42, 36, 32, 37, 30, 32, 35, 42, 40, 22, 34, 35, 34, 43, 32, 32, 32, 32, 44, 42, 36, 25, 34, 38, 41, 31, 36, 30, 34, 37, 45, 39, 30, 36, 34, 30, 41, 37, 27, 32, 25, 40, 41, 32, 38, 41, 48, 31
368, 29, 30, 42, 36, 33, 37, 30, 32, 35, 42, 40, 22, 34, 35, 34, 43, 32, 32, 33, 32, 44, 42, 36, 25, 35, 38, 41, 31, 37, 30, 34, 37, 45, 39, 30, 36, 34, 30, 41, 37, 27, 32, 25, 40, 41, 32, 39, 41, 48, 32
369, 29, 30, 42, 36, 33, 37, 30, 32, 35, 42, 40, 23, 34, 36, 34, 43, 32, 32, 33, 32, 44, 42, 36, 25, 35, 38, 41, 31, 37, 30, 34, 37, 45, 39, 30, 36, 34, 30, 41, 37, 27, 32, 25, 40, 41, 33, 39, 42, 48, 32
370, 29, 30, 42, 37, 33, 37, 30, 32, 35, 42, 41, 23, 34, 36, 34, 43, 32, 32, 33, 32, 44, 42, 36, 25, 35, 38, 41, 31, 37, 30, 34, 37, 45, 39, 30, 36, 34, 30, 41, 37, 27, 32, 25, 40, 41, 33, 39, 42, 48, 32
371, 29, 30, 42, 37, 33, 37, 30, 32, 35, 43, 41, 23, 34, 36, 34, 43, 32, 32, 33, 32, 44, 42, 36, 25, 35, 38, 41, 31, 37, 30, 34, 37, 45, 39, 30, 36, 34, 30, 41, 37, 27, 32, 25, 40, 41, 33, 39, 42, 48, 32
372, 29, 31, 42, 37, 33, 37, 30, 32, 35, 43, 42, 23, 34, 36, 34, 43, 32, 32, 33, 32, 44, 42, 36, 25, 35, 38, 41, 31, 37, 31, 34, 37, 45, 39, 30, 36, 34, 30, 41, 37, 27, 32, 25, 40, 41, 33, 39, 42, 48, 33
373, 29, 31, 42, 37, 33, 37, 30, 32, 35, 43, 43, 23, 34, 36, 34, 43, 32, 32, 33, 32, 44, 42, 36, 25, 35, 38, 41, 31, 37, 32, 34, 37, 45, 39, 30, 36, 34, 30, 42, 37, 27, 32, 25, 41, 41, 33, 39, 42, 48, 34
374, 29, 31, 42, 37, 33, 37, 30, 33, 35, 45, 43, 23, 34, 36, 34, 43, 32, 32, 33, 32, 44, 42, 37, 25, 35, 38, 41, 31, 37, 32, 34, 37, 45, 39, 31, 36, 34, 30, 43, 37, 27, 32, 25, 41, 41, 33, 39, 42, 48, 34
375, 29, 31, 42, 37, 33, 37, 30, 33, 35, 46, 43, 23, 34, 36, 34, 43, 32, 32, 33, 32, 44, 42, 37, 25, 35, 38, 41, 31, 37, 32, 34, 37, 45, 39, 31, 36, 34, 30, 43, 37, 27, 32, 25, 41, 41, 33, 39, 42, 48, 34
376, 29, 31, 42, 37, 33, 37, 30, 33, 36, 47, 43, 23, 34, 36, 34, 43, 32, 32, 33, 32, 44, 42, 37, 25, 35, 38, 41, 31, 37, 32, 34, 37, 45, 40, 31, 36, 34, 30, 43, 37, 27, 32, 26, 42, 41, 33, 39, 42, 48, 34
377, 29, 31, 42, 38, 33, 37, 30, 33, 36, 47, 43, 23, 34, 36, 34, 44, 33, 32, 33, 32, 44, 42, 37, 25, 35, 38, 41, 31, 37, 32, 34, 37, 45, 40, 32, 36, 34, 30, 43, 37, 27, 32, 26, 42, 41, 34, 39, 42, 49, 34
378, 29, 31, 42, 38, 33, 37, 30, 33, 36, 47, 43, 23, 34, 36, 34, 44, 33, 32, 33, 32, 44, 42, 38, 25, 35, 38, 41, 31, 37, 32, 34, 37, 45, 40, 32, 36, 34, 30, 43, 37, 27, 32, 26, 42, 41, 34, 39, 42, 49, 34
379, 29, 31, 42, 38, 33, 37, 30, 33, 36, 48, 43, 23, 34, 36, 34, 44, 33, 33, 33, 32, 44, 42, 38, 25, 35, 38, 41, 31, 37, 33, 34, 37, 45, 42, 32, 37, 34, 31, 43, 37, 27, 32, 26, 42, 41, 34, 39, 42, 49, 34
380, 29, 31, 42, 38, 34, 37, 30, 33, 36, 48, 43, 23, 34, 36, 34, 44, 33, 33, 33, 32, 44, 42, 38, 25, 35, 38, 41, 31, 37, 34, 34, 37, 45, 42, 32, 37, 34, 31, 43, 37, 27, 32, 26, 42, 41, 34, 39, 42, 49, 34
381, 29, 31, 42, 38, 34, 37, 30, 33, 36, 49, 43, 24, 34, 36, 34, 44, 33, 33, 33, 32, 44, 42, 38, 25, 35, 38, 41, 31, 37, 34, 34, 37, 45, 42, 32, 37, 34, 31, 43, 37, 27, 32, 26, 42, 41, 34, 39, 42, 49, 34
382, 29, 31, 43, 38, 34, 37, 30, 33, 36, 50, 43, 24, 35, 36, 34, 44, 33, 33, 33, 32, 44, 42, 38, 25, 35, 38, 41, 31, 37, 34, 34, 37, 45, 42, 32, 37, 34, 31, 43, 37, 27, 33, 26, 42, 41, 34, 39, 42, 49, 35
383, 29, 31, 43, 38, 34, 37, 30, 33, 36, 50, 43, 24, 36, 36, 34, 44, 33, 33, 33, 32, 44, 42, 38, 26, 35, 38, 41, 31, 37, 34, 34, 37, 45, 44, 32, 37, 34, 32, 43, 37, 27, 33, 26, 42, 41, 34, 39, 42, 49, 35
384, 29, 31, 43, 38, 34, 37, 30, 33, 36, 50, 43, 24, 36, 36, 34, 44, 33, 33, 33, 32, 44, 42, 38, 26, 35, 38, 41, 31, 37, 34, 34, 37, 45, 46, 32, 37, 34, 32, 43, 37, 28, 33, 26, 42, 41, 35, 39, 42, 49, 36
