Iteration, Death_0, Death_1, Death_2, Death_3, Death_4, Death_5, Death_6, Death_7, Death_8, Death_9, Death_10, Death_11, Death_12, Death_13, Death_14, Death_15, Death_16, Death_17, Death_18, Death_19, Death_20, Death_21, Death_22, Death_23, Death_24
547, 19, 28, 24, 29, 25, 19, 23, 25, 17, 19, 18, 26, 25, 21, 19, 23, 26, 17, 29, 29, 15, 22, 30, 25, 25
548, 19, 28, 25, 29, 25, 19, 23, 25, 17, 19, 18, 26, 25, 21, 19, 23, 26, 17, 29, 29, 15, 22, 30, 25, 25
549, 19, 28, 25, 29, 25, 19, 23, 25, 17, 19, 18, 26, 25, 21, 19, 23, 26, 17, 29, 29, 15, 22, 30, 25, 25
550, 19, 28, 25, 29, 26, 19, 23, 25, 17, 19, 18, 26, 25, 21, 19, 23, 26, 17, 29, 29, 15, 22, 30, 25, 25
551, 19, 29, 25, 29, 26, 19, 23, 25, 17, 19, 18, 26, 26, 21, 19, 23, 26, 17, 29, 29, 15, 22, 30, 25, 25
552, 19, 29, 25, 29, 26, 19, 23, 25, 17, 19, 18, 26, 26, 21, 19, 23, 26, 17, 29, 29, 16, 22, 30, 25, 25
553, 19, 29, 25, 29, 26, 19, 23, 25, 17, 19, 18, 26, 26, 21, 19, 23, 26, 17, 29, 29, 16, 22, 31, 25, 25
554, 19, 29, 25, 29, 26, 19, 23, 25, 17, 19, 18, 26, 26, 21, 19, 24, 26, 17, 29, 29, 16, 22, 31, 25, 25
555, 19, 29, 25, 29, 26, 19, 23, 25, 17, 19, 18, 26, 26, 21, 19, 24, 26, 17, 29, 29, 16, 22, 31, 25, 25
556, 19, 29, 25, 30, 26, 19, 23, 25, 17, 19, 18, 26, 26, 21, 19, 24, 26, 17, 29, 29, 16, 22, 32, 25, 25
557, 19, 29, 25, 30, 26, 19, 23, 25, 17, 19, 18, 26, 26, 21, 19, 24, 26, 17, 29, 29, 16, 22, 33, 25, 25
558, 19, 29, 25, 30, 26, 19, 23, 25, 17, 19, 18, 26, 26, 21, 19, 24, 26, 17, 29, 29, 17, 23, 33, 25, 25
559, 19, 29, 26, 30, 26, 19, 23, 25, 17, 19, 18, 26, 26, 22, 20, 24, 26, 17, 29, 29, 17, 23, 33, 25, 25
560, 19, 29, 26, 30, 26, 19, 23, 25, 17, 19, 18, 26, 26, 22, 20, 24, 26, 17, 29, 29, 17, 23, 33, 25, 25
561, 19, 29, 27, 30, 26, 19, 23, 25, 17, 19, 18, 26, 26, 22, 21, 24, 26, 17, 29, 29, 17, 23, 33, 25, 25
562, 19, 30, 27, 30, 26, 19, 23, 25, 17, 19, 18, 26, 26, 23, 21, 24, 26, 17, 29, 29, 18, 23, 33, 25, 25
563, 19, 30, 27, 30, 26, 20, 23, 25, 17, 19, 18, 26, 26, 23, 21, 24, 26, 17, 29, 29, 19, 23, 33, 25, 25
564, 19, 30, 28, 30, 26, 20, 23, 25, 17, 19, 18, 26, 26, 24, 21, 24, 26, 17, 29, 30, 20, 23, 33, 25, 25
565, 19, 31, 28, 30, 26, 20, 23, 25, 17, 19, 19, 26, 26, 24, 21, 24, 26, 17, 29, 30, 20, 23, 33, 25, 25
566, 19, 31, 29, 30, 26, 20, 23, 25, 17, 19, 19, 26, 26, 24, 21, 24, 26, 17, 29, 30, 20, 23, 33, 25, 25
567, 19, 31, 29, 30, 26, 20, 23, 25, 17, 19, 20, 26, 26, 24, 21, 24, 26, 17, 29, 30, 20, 23, 33, 25, 25
568, 19, 31, 30, 30, 26, 20, 23, 25, 17, 19, 20, 26, 26, 24, 21, 24, 26, 17, 29, 30, 20, 23, 33, 25, 25
569, 19, 31, 31, 30, 26, 20, 23, 25, 17, 19, 21, 26, 26, 24, 21, 24, 26, 17, 29, 30, 20, 23, 33, 25, 25
570, 19, 31, 32, 30, 26, 20, 23, 25, 17, 19, 21, 26, 26, 24, 21, 24, 26, 17, 29, 30, 20, 24, 33, 25, 25
571, 19, 31, 32, 30, 28, 20, 23, 25, 17, 19, 21, 26, 26, 24, 21, 24, 26, 17, 29, 30, 20, 25, 33, 25, 25
572, 19, 31, 32, 30, 28, 20, 23, 25, 17, 19, 21, 26, 26, 24, 21, 24, 26, 17, 29, 30, 20, 25, 33, 25, 25
573, 19, 31, 33, 30, 28, 20, 23, 25, 17, 19, 21, 26, 26, 24, 21, 24, 26, 18, 29, 30, 20, 25, 34, 25, 25
574, 19, 31, 34, 30, 28, 20, 23, 25, 17, 19, 21, 26, 26, 24, 21, 24, 26, 18, 29, 30, 20, 25, 34, 25, 25
575, 19, 31, 34, 31, 28, 20, 23, 25, 17, 19, 21, 26, 26, 24, 21, 24, 26, 18, 29, 30, 20, 26, 34, 25, 25
576, 19, 31, 34, 31, 28, 20, 23, 25, 17, 19, 21, 26, 26, 24, 21, 24, 26, 18, 29, 31, 20, 26, 34, 25, 25
577, 19, 31, 34, 32, 28, 20, 23, 25, 17, 19, 21, 26, 26, 24, 21, 24, 26, 18, 29, 31, 20, 26, 34, 25, 25
578, 19, 31, 35, 32, 28, 20, 23, 25, 17, 19, 21, 26, 26, 24, 21, 24, 26, 18, 29, 31, 20, 26, 34, 25, 25
579, 19, 31, 35, 32, 28, 20, 23, 25, 17, 19, 22, 26, 26, 24, 21, 24, 26, 18, 30, 31, 20, 26, 34, 25, 25
580, 19, 31, 35, 32, 28, 20, 23, 25, 17, 19, 22, 26, 26, 24, 21, 24, 26, 18, 30, 31, 20, 26, 34, 25, 25
581, 19, 31, 35, 32, 28, 20, 23, 25, 17, 19, 22, 26, 26, 24, 21, 24, 26, 18, 30, 31, 20, 26, 34, 25, 25
582, 19, 31, 35, 32, 28, 20, 23, 25, 17, 19, 22, 26, 26, 24, 21, 24, 26, 18, 30, 31, 20, 26, 34, 25, 25
583, 19, 31, 35, 32, 28, 20, 23, 25, 17, 19, 22, 26, 26, 24, 21, 24, 26, 18, 30, 31, 21, 26, 34, 25, 25
584, 20, 31, 35, 32, 28, 20, 23, 25, 17, 19, 22, 26, 26, 24, 21, 24, 26, 18, 30, 31, 21, 26, 34, 25, 25
585, 20, 31, 35, 32, 28, 20, 23, 25, 17, 19, 23, 26, 26, 24, 21, 24, 26, 18, 30, 31, 22, 26, 34, 25, 25
586, 20, 31, 35, 32, 29, 20, 23, 25, 17, 19, 24, 26, 26, 24, 21, 24, 26, 18, 30, 31, 22, 26, 34, 25, 25
587, 20, 31, 35, 32, 29, 20, 23, 25, 17, 19, 25, 26, 26, 24, 22, 24, 26, 18, 30, 31, 22, 26, 34, 25, 25
588, 20, 31, 35, 32, 30, 21, 23, 25, 17, 19, 26, 26, 26, 24, 22, 24, 26, 19, 30, 31, 22, 26, 34, 25, 25
589, 20, 31, 35, 32, 31, 21, 23, 25, 17, 19, 26, 26, 26, 24, 22, 24, 26, 19, 30, 31, 22, 26, 34, 25, 25
590, 20, 31, 35, 32, 31, 21, 23, 25, 17, 19, 27, 26, 26, 24, 23, 24, 26, 19, 30, 31, 22, 26, 34, 25, 25
591, 20, 31, 35, 33, 31, 21, 23, 25, 17, 19, 27, 27, 26, 24, 23, 24, 26, 19, 30, 31, 22, 26, 34, 25, 25
592, 20, 31, 35, 33, 31, 21, 23, 25, 17, 19, 27, 27, 26, 24, 23, 24, 26, 19, 30, 31, 22, 26, 34, 25, 25
593, 20, 31, 35, 34, 31, 21, 23, 25, 17, 19, 27, 27, 26, 24, 23, 25, 26, 19, 30, 31, 22, 26, 34, 25, 25
594, 20, 32, 35, 34, 31, 21, 23, 25, 17, 19, 27, 27, 26, 24, 23, 25, 26, 19, 30, 31, 22, 26, 34, 25, 25
595, 20, 32, 35, 34, 31, 21, 23, 25, 17, 19, 28, 27, 26, 24, 23, 25, 26, 19, 30, 31, 22, 26, 34, 25, 25
596, 20, 32, 35, 34, 31, 21, 23, 25, 17, 20, 31, 27, 26, 24, 23, 25, 26, 19, 30, 31, 22, 26, 35, 25, 25
597, 20, 33, 35, 34, 31, 21, 23, 25, 17, 20, 31, 27, 26, 24, 23, 25, 26, 19, 30, 31, 22, 26, 35, 25, 25
598, 20, 33, 35, 34, 31, 21, 23, 25, 17, 20, 32, 28, 26, 24, 23, 25, 26, 19, 30, 31, 22, 26, 35, 25, 25
599, 20, 33, 35, 34, 31, 21, 23, 25, 17, 20, 32, 28, 26, 24, 23, 25, 26, 19, 30, 31, 22, 26, 35, 25, 25
600, 20, 33, 35, 35, 31, 21, 23, 25, 17, 20, 32, 28, 26, 24, 23, 25, 26, 19, 30, 32, 22, 26, 35, 25, 25
601, 20, 33, 35, 35, 31, 21, 23, 25, 17, 20, 32, 28, 26, 24, 23, 25, 26, 19, 30, 32, 22, 26, 35, 25, 25
602, 20, 33, 35, 35, 31, 21, 23, 25, 17, 20, 32, 29, 26, 24, 23, 25, 26, 19, 30, 32, 22, 26, 35, 26, 25
603, 20, 33, 35, 35, 31, 21, 23, 25, 17, 20, 32, 29, 26, 24, 24, 25, 26, 19, 30, 32, 22, 26, 35, 26, 25
604, 20, 33, 35, 35, 31, 21, 23, 25, 17, 20, 32, 29, 26, 24, 24, 25, 26, 19, 30, 32, 22, 26, 35, 26, 25
605, 20, 33, 35, 35, 31, 21, 23, 25, 17, 20, 32, 29, 26, 24, 24, 25, 26, 19, 30, 32, 22, 26, 35, 26, 25
606, 20, 33, 35, 35, 31, 21, 23, 25, 17, 20, 32, 29, 26, 24, 24, 25, 26, 19, 30, 32, 22, 26, 35, 26, 26
607, 20, 33, 35, 35, 31, 21, 24, 25, 17, 20, 32, 29, 26, 24, 24, 25, 26, 19, 30, 32, 22, 26, 36, 26, 26
608, 20, 33, 35, 35, 31, 21, 24, 25, 17, 20, 32, 29, 26, 24, 24, 25, 26, 19, 30, 32, 22, 26, 36, 26, 26
609, 20, 33, 36, 36, 31, 22, 24, 25, 18, 20, 33, 29, 26, 24, 24, 25, 26, 19, 30, 32, 22, 26, 36, 26, 26
610, 20, 33, 36, 36, 31, 22, 24, 26, 18, 20, 33, 29, 26, 24, 24, 25, 26, 19, 30, 32, 22, 26, 36, 26, 26
611, 20, 33, 36, 36, 31, 22, 24, 26, 18, 20, 33, 29, 26, 24, 24, 25, 26, 19, 30, 32, 22, 26, 36, 26, 26
612, 20, 33, 36, 36, 31, 23, 24, 26, 18, 20, 33, 29, 26, 24, 24, 25, 26, 20, 30, 32, 22, 26, 36, 26, 26
613, 20, 33, 36, 36, 31, 23, 24, 26, 18, 20, 33, 29, 26, 24, 24, 25, 26, 20, 30, 32, 22, 26, 36, 26, 26
614, 20, 33, 36, 36, 31, 23, 24, 26, 18, 20, 34, 29, 26, 24, 24, 25, 26, 20, 30, 32, 22, 26, 36, 26, 26
615, 20, 33, 36, 36, 31, 23, 24, 26, 18, 20, 35, 29, 26, 24, 24, 25, 26, 20, 30, 32, 22, 26, 36, 26, 26
616, 20, 33, 36, 36, 31, 23, 24, 26, 18, 20, 35, 29, 26, 24, 24, 25, 26, 20, 30, 32, 22, 26, 36, 26, 26
617, 20, 33, 36, 36, 31, 23, 24, 26, 18, 20, 35, 29, 26, 24, 24, 25, 26, 20, 30, 32, 22, 26, 36, 26, 26
618, 20, 33, 36, 36, 31, 23, 24, 27, 18, 20, 35, 29, 26, 24, 24, 25, 26, 20, 30, 32, 22, 26, 36, 26, 26
619, 20, 33, 36, 36, 31, 23, 24, 27, 18, 20, 36, 29, 26, 24, 26, 25, 26, 20, 30, 32, 22, 26, 36, 26, 26
620, 20, 33, 36, 36, 31, 23, 24, 27, 18, 20, 36, 29, 26, 24, 26, 25, 26, 20, 30, 32, 22, 26, 36, 26, 26
621, 20, 33, 36, 36, 31, 23, 24, 27, 18, 20, 37, 29, 26, 24, 27, 25, 26, 20, 30, 32, 22, 26, 36, 26, 26
622, 20, 33, 36, 36, 31, 23, 24, 27, 18, 20, 37, 29, 26, 24, 27, 25, 26, 20, 30, 33, 22, 26, 36, 26, 26
623, 20, 33, 36, 36, 31, 23, 24, 27, 18, 20, 38, 29, 26, 24, 27, 25, 26, 20, 30, 33, 22, 26, 36, 26, 27
624, 20, 33, 36, 36, 31, 23, 24, 27, 18, 20, 38, 29, 26, 24, 27, 25, 26, 20, 30, 33, 22, 26, 36, 26, 27
625, 20, 33, 36, 36, 31, 23, 24, 27, 18, 20, 38, 29, 26, 24, 27, 25, 26, 20, 30, 33, 22, 26, 36, 26, 27
626, 20, 33, 36, 36, 31, 23, 24, 27, 18, 20, 38, 29, 27, 24, 28, 25, 26, 20, 30, 33, 22, 27, 36, 26, 27
627, 20, 33, 36, 36, 31, 23, 25, 27, 18, 20, 38, 29, 27, 24, 28, 25, 26, 20, 30, 33, 22, 27, 36, 26, 27
628, 20, 33, 36, 36, 31, 23, 25, 28, 18, 20, 38, 29, 27, 24, 28, 25, 26, 20, 30, 33, 22, 27, 36, 26, 27
629, 20, 33, 36, 36, 31, 23, 25, 28, 18, 20, 38, 29, 28, 24, 28, 25, 26, 20, 30, 33, 22, 27, 36, 26, 28
630, 20, 33, 36, 36, 31, 23, 25, 28, 18, 20, 38, 29, 28, 24, 28, 25, 26, 20, 30, 33, 22, 27, 36, 26, 28
631, 20, 33, 36, 36, 31, 23, 25, 28, 18, 20, 38, 29, 28, 24, 28, 25, 26, 20, 30, 33, 22, 27, 37, 26, 28
632, 20, 33, 36, 36, 31, 23, 25, 28, 18, 20, 38, 29, 28, 24, 28, 25, 26, 20, 30, 33, 22, 27, 37, 26, 28
633, 20, 33, 36, 36, 31, 23, 25, 28, 18, 20, 38, 29, 29, 24, 28, 25, 26, 20, 30, 33, 22, 27, 37, 26, 28
634, 20, 33, 36, 36, 31, 23, 25, 28, 18, 20, 38, 29, 29, 24, 28, 25, 26, 20, 30, 34, 22, 27, 37, 26, 28
635, 20, 33, 36, 36, 31, 23, 25, 28, 18, 20, 38, 29, 29, 24, 28, 25, 26, 20, 30, 34, 22, 27, 37, 26, 29
636, 20, 33, 36, 36, 31, 23, 25, 28, 18, 20, 38, 29, 29, 24, 28, 25, 26, 20, 30, 35, 22, 27, 37, 26, 29
637, 20, 33, 36, 36, 31, 23, 25, 28, 18, 20, 38, 29, 29, 24, 28, 26, 26, 20, 30, 35, 22, 27, 37, 26, 29
638, 20, 33, 36, 37, 31, 23, 25, 28, 18, 20, 38, 29, 29, 24, 28, 26, 26, 20, 30, 36, 22, 27, 37, 26, 29
639, 20, 33, 36, 37, 31, 23, 25, 28, 18, 21, 38, 29, 30, 24, 28, 26, 26, 20, 30, 36, 22, 27, 37, 26, 29
640, 20, 33, 36, 37, 31, 23, 25, 28, 18, 21, 38, 29, 30, 24, 28, 26, 26, 20, 30, 36, 22, 27, 37, 26, 29
641, 20, 33, 36, 37, 31, 23, 25, 28, 18, 21, 38, 29, 30, 24, 28, 26, 26, 20, 30, 36, 22, 27, 37, 26, 29
642, 20, 33, 36, 37, 31, 23, 25, 28, 18, 21, 38, 29, 30, 24, 28, 26, 26, 20, 30, 36, 22, 27, 37, 26, 29
643, 20, 33, 36, 37, 31, 23, 25, 28, 18, 21, 38, 29, 30, 24, 28, 26, 26, 20, 30, 36, 22, 27, 37, 26, 29
644, 20, 33, 36, 37, 31, 23, 25, 28, 18, 21, 38, 29, 30, 24, 28, 26, 27, 20, 30, 36, 22, 27, 37, 26, 29
645, 21, 33, 36, 37, 31, 23, 25, 29, 18, 21, 38, 29, 30, 24, 28, 26, 27, 20, 30, 36, 22, 27, 37, 26, 29
646, 21, 33, 36, 37, 31, 23, 25, 29, 18, 21, 38, 29, 30, 24, 28, 26, 27, 20, 30, 36, 22, 27, 37, 26, 29
647, 21, 33, 36, 37, 31, 23, 25, 29, 18, 21, 38, 29, 30, 24, 28, 26, 27, 20, 30, 36, 22, 27, 37, 26, 29
648, 21, 33, 36, 37, 31, 23, 25, 29, 18, 22, 38, 29, 30, 24, 28, 26, 27, 20, 30, 36, 22, 27, 37, 26, 29
649, 21, 33, 36, 37, 31, 23, 25, 29, 18, 22, 38, 29, 30, 24, 28, 26, 27, 20, 30, 36, 22, 27, 37, 26, 29
650, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 38, 29, 30, 24, 28, 26, 27, 20, 30, 36, 22, 27, 37, 26, 29
651, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 38, 29, 30, 24, 28, 26, 27, 20, 30, 36, 22, 27, 37, 26, 29
652, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 39, 29, 30, 24, 28, 26, 27, 20, 30, 36, 22, 27, 37, 26, 29
653, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 29, 30, 24, 28, 26, 28, 20, 31, 36, 22, 27, 37, 26, 29
654, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 29, 30, 24, 28, 26, 29, 20, 32, 36, 22, 27, 37, 26, 29
655, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 29, 30, 24, 28, 26, 29, 20, 32, 36, 22, 27, 37, 26, 29
656, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 29, 30, 24, 28, 26, 29, 20, 32, 36, 22, 27, 37, 26, 29
657, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 29, 30, 24, 28, 26, 29, 20, 32, 36, 22, 27, 37, 26, 29
658, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 29, 30, 24, 28, 26, 29, 20, 32, 36, 22, 27, 37, 26, 29
659, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 29, 30, 24, 28, 26, 29, 20, 32, 36, 22, 27, 37, 26, 29
660, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 29, 30, 24, 28, 26, 29, 20, 32, 36, 22, 27, 37, 26, 29
661, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 29, 30, 24, 28, 26, 29, 20, 32, 36, 22, 27, 37, 26, 29
662, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 29, 30, 24, 28, 26, 29, 20, 32, 36, 22, 27, 37, 26, 29
663, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 30, 30, 24, 28, 26, 29, 20, 32, 36, 22, 27, 37, 27, 29
664, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 30, 30, 24, 28, 26, 29, 20, 32, 36, 22, 27, 38, 27, 29
665, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 30, 30, 24, 28, 26, 29, 20, 32, 36, 22, 27, 39, 27, 29
666, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 30, 30, 24, 28, 26, 29, 20, 32, 36, 22, 27, 39, 27, 29
667, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 30, 30, 24, 28, 26, 30, 20, 32, 36, 22, 27, 39, 27, 29
668, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 30, 30, 24, 28, 26, 30, 20, 32, 36, 22, 27, 39, 27, 29
669, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 30, 30, 24, 28, 26, 30, 20, 32, 36, 22, 27, 40, 27, 29
670, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 30, 30, 24, 28, 26, 31, 20, 32, 36, 22, 27, 40, 27, 29
671, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 30, 30, 24, 28, 26, 32, 20, 32, 36, 22, 27, 40, 27, 29
672, 21, 33, 36, 38, 31, 23, 25, 29, 18, 22, 40, 30, 30, 24, 28, 26, 33, 20, 32, 36, 22, 27, 41, 27, 29
673, 21, 33, 36, 38, 31, 23, 25, 29, 19, 22, 40, 30, 30, 24, 28, 26, 33, 20, 32, 36, 22, 27, 43, 27, 29
674, 21, 33, 36, 38, 31, 23, 25, 29, 19, 22, 40, 30, 30, 24, 28, 26, 34, 20, 32, 36, 22, 27, 43, 27, 29
675, 21, 33, 36, 38, 31, 24, 25, 29, 19, 22, 40, 30, 30, 24, 29, 26, 34, 20, 32, 36, 22, 27, 43, 27, 29
676, 21, 33, 36, 38, 31, 24, 25, 29, 19, 22, 40, 30, 30, 24, 29, 26, 34, 20, 32, 36, 22, 27, 43, 27, 29
677, 21, 33, 36, 38, 31, 24, 25, 29, 19, 22, 40, 30, 30, 24, 30, 26, 35, 20, 32, 36, 22, 27, 43, 28, 29
678, 21, 33, 36, 38, 31, 25, 25, 29, 19, 22, 41, 30, 30, 24, 30, 26, 35, 20, 32, 36, 22, 27, 43, 28, 29
679, 21, 33, 36, 38, 31, 26, 25, 29, 19, 22, 41, 30, 30, 24, 31, 26, 35, 20, 32, 36, 22, 27, 43, 28, 29
680, 21, 33, 36, 38, 31, 26, 25, 29, 19, 22, 41, 30, 30, 24, 31, 26, 35, 20, 32, 36, 23, 27, 43, 28, 29
681, 21, 33, 36, 38, 31, 28, 25, 29, 19, 23, 41, 30, 30, 25, 31, 26, 35, 20, 32, 36, 23, 27, 43, 28, 30
682, 21, 33, 36, 38, 31, 28, 25, 29, 19, 23, 41, 30, 30, 25, 31, 26, 35, 20, 32, 36, 24, 27, 43, 28, 30
683, 21, 33, 36, 38, 31, 28, 25, 29, 19, 23, 41, 30, 30, 25, 31, 26, 35, 20, 32, 36, 24, 27, 43, 28, 30
684, 21, 33, 36, 38, 31, 28, 25, 30, 19, 23, 41, 30, 30, 25, 31, 26, 35, 20, 32, 36, 25, 27, 43, 28, 30
685, 21, 33, 36, 38, 31, 28, 25, 31, 20, 23, 41, 30, 30, 25, 31, 26, 35, 20, 32, 36, 25, 27, 44, 28, 30
686, 21, 33, 36, 38, 31, 28, 25, 32, 21, 23, 41, 30, 30, 25, 31, 26, 35, 20, 32, 36, 25, 27, 44, 28, 30
687, 21, 33, 36, 38, 31, 28, 25, 33, 21, 23, 42, 30, 30, 25, 31, 26, 35, 20, 32, 36, 25, 27, 44, 28, 30
688, 21, 33, 36, 39, 31, 28, 25, 33, 21, 23, 42, 30, 30, 25, 31, 26, 35, 20, 32, 36, 25, 27, 44, 28, 30
689, 21, 33, 36, 39, 31, 28, 25, 33, 21, 23, 43, 30, 30, 25, 31, 26, 35, 20, 32, 36, 25, 27, 44, 28, 30
690, 21, 33, 36, 39, 31, 28, 25, 33, 21, 23, 43, 30, 30, 25, 31, 26, 35, 20, 32, 36, 25, 27, 44, 28, 30
691, 21, 33, 36, 40, 31, 28, 25, 33, 21, 23, 43, 30, 30, 25, 31, 26, 35, 20, 32, 36, 25, 27, 44, 28, 30
692, 21, 33, 36, 40, 31, 28, 25, 33, 21, 23, 43, 30, 30, 25, 31, 26, 35, 20, 32, 36, 25, 27, 44, 28, 30
693, 21, 33, 36, 41, 31, 28, 25, 34, 21, 23, 43, 30, 30, 25, 31, 26, 35, 20, 32, 36, 25, 27, 44, 28, 30
694, 21, 33, 36, 41, 31, 28, 25, 34, 21, 23, 43, 30, 30, 25, 31, 26, 35, 20, 32, 36, 25, 27, 44, 28, 30
695, 21, 33, 36, 41, 31, 28, 25, 34, 21, 23, 43, 30, 30, 25, 31, 26, 35, 20, 32, 36, 25, 27, 44, 28, 30
696, 21, 33, 36, 41, 31, 28, 25, 34, 21, 23, 43, 30, 30, 25, 31, 26, 35, 20, 32, 36, 25, 27, 44, 28, 30
697, 21, 33, 36, 41, 31, 28, 25, 34, 21, 23, 43, 30, 30, 25, 31, 26, 35, 20, 32, 36, 25, 27, 44, 28, 30
698, 21, 33, 36, 41, 31, 28, 25, 34, 21, 23, 43, 30, 30, 25, 31, 26, 35, 20, 33, 36, 25, 27, 44, 28, 30
699, 21, 33, 36, 41, 31, 28, 25, 34, 21, 23, 43, 30, 30, 25, 31, 26, 35, 20, 33, 36, 25, 27, 44, 28, 30
700, 21, 33, 36, 41, 31, 28, 26, 34, 21, 23, 43, 30, 30, 25, 31, 26, 35, 20, 33, 36, 25, 27, 44, 28, 30
701, 21, 33, 36, 41, 31, 28, 26, 34, 21, 23, 43, 30, 30, 25, 31, 26, 35, 20, 33, 36, 25, 27, 44, 28, 30
702, 21, 33, 36, 41, 31, 28, 26, 34, 21, 23, 43, 30, 30, 25, 31, 26, 36, 20, 33, 36, 25, 27, 44, 28, 30
703, 21, 33, 36, 41, 31, 28, 26, 34, 21, 23, 43, 30, 30, 25, 31, 26, 36, 20, 33, 36, 25, 27, 44, 28, 30
704, 21, 33, 36, 41, 31, 28, 26, 34, 21, 23, 43, 30, 30, 25, 31, 26, 36, 20, 33, 36, 25, 27, 44, 28, 30
705, 21, 33, 36, 41, 31, 28, 26, 34, 21, 23, 43, 30, 30, 25, 31, 26, 36, 20, 33, 36, 25, 27, 44, 28, 30
706, 21, 33, 36, 41, 31, 28, 26, 34, 21, 23, 43, 30, 30, 25, 31, 26, 36, 20, 33, 36, 25, 27, 44, 28, 30
707, 21, 33, 36, 41, 31, 28, 26, 34, 21, 23, 43, 30, 30, 25, 31, 26, 36, 20, 33, 36, 25, 27, 44, 28, 30
708, 21, 33, 36, 41, 31, 28, 26, 34, 21, 23, 43, 30, 30, 25, 31, 26, 36, 20, 33, 36, 25, 27, 44, 28, 30
709, 21, 33, 36, 41, 31, 28, 26, 34, 21, 23, 43, 30, 30, 25, 31, 26, 36, 20, 33, 36, 25, 27, 44, 28, 31
710, 21, 33, 36, 41, 31, 29, 26, 34, 21, 23, 43, 30, 30, 25, 31, 26, 36, 20, 33, 36, 25, 27, 44, 28, 31
711, 21, 33, 36, 41, 31, 30, 26, 34, 21, 23, 43, 30, 30, 25, 31, 27, 36, 20, 33, 36, 25, 28, 44, 28, 31
712, 21, 33, 36, 41, 31, 30, 26, 34, 21, 23, 43, 30, 30, 25, 31, 28, 36, 21, 33, 36, 25, 28, 44, 29, 31
713, 21, 33, 36, 41, 31, 31, 26, 34, 21, 23, 43, 30, 30, 25, 31, 28, 36, 23, 33, 36, 25, 28, 44, 29, 32
714, 21, 33, 36, 41, 31, 31, 26, 34, 21, 23, 43, 30, 30, 25, 31, 28, 36, 23, 33, 36, 25, 28, 44, 29, 32
715, 21, 33, 36, 41, 31, 31, 26, 34, 21, 23, 43, 30, 30, 25, 31, 28, 36, 23, 33, 36, 25, 28, 44, 29, 33
716, 21, 33, 36, 41, 31, 31, 26, 34, 21, 23, 43, 30, 30, 25, 31, 28, 36, 24, 33, 36, 25, 28, 44, 29, 34
717, 21, 33, 36, 41, 31, 31, 26, 34, 21, 23, 43, 30, 31, 25, 31, 28, 36, 24, 33, 36, 25, 28, 44, 29, 34
718, 21, 33, 36, 41, 31, 31, 26, 34, 21, 23, 43, 30, 31, 25, 31, 28, 36, 24, 33, 36, 25, 28, 44, 29, 34
719, 21, 34, 37, 41, 31, 31, 26, 35, 21, 23, 43, 30, 31, 25, 31, 28, 36, 24, 33, 36, 26, 28, 44, 29, 35
720, 21, 34, 37, 41, 31, 31, 26, 36, 22, 23, 43, 30, 31, 25, 31, 28, 36, 24, 33, 36, 26, 28, 44, 29, 35
721, 21, 34, 37, 41, 31, 31, 26, 36, 23, 23, 43, 30, 31, 25, 31, 29, 36, 24, 33, 36, 26, 28, 44, 29, 36
722, 21, 34, 37, 41, 31, 31, 26, 36, 24, 23, 43, 30, 31, 25, 31, 30, 36, 24, 33, 36, 26, 28, 44, 29, 36
723, 22, 34, 37, 41, 31, 31, 26, 36, 24, 23, 44, 30, 31, 25, 31, 30, 36, 24, 33, 36, 26, 28, 44, 29, 36
724, 22, 34, 37, 41, 31, 31, 26, 36, 24, 23, 44, 30, 31, 25, 31, 30, 36, 24, 33, 36, 26, 28, 45, 29, 36
725, 22, 34, 38, 41, 31, 31, 26, 36, 25, 23, 44, 30, 31, 25, 31, 30, 36, 25, 33, 36, 26, 28, 46, 29, 36
726, 22, 34, 38, 41, 31, 31, 26, 36, 25, 23, 45, 30, 31, 25, 31, 30, 36, 25, 33, 36, 26, 28, 46, 29, 36
