Iteration, Death_0, Death_1, Death_2, Death_3, Death_4, Death_5, Death_6, Death_7, Death_8, Death_9, Death_10, Death_11, Death_12, Death_13, Death_14, Death_15, Death_16, Death_17, Death_18, Death_19, Death_20, Death_21, Death_22, Death_23, Death_24
547, 12, 11, 16, 22, 11, 7, 22, 22, 9, 20, 13, 6, 15, 20, 24, 19, 8, 13, 14, 19, 28, 25, 12, 9, 33
548, 12, 11, 16, 22, 12, 7, 22, 22, 9, 20, 13, 6, 15, 20, 24, 19, 8, 13, 14, 19, 28, 25, 12, 9, 33
549, 12, 11, 16, 22, 12, 7, 22, 22, 9, 20, 13, 6, 15, 20, 24, 19, 8, 13, 14, 19, 28, 25, 12, 9, 33
550, 12, 11, 16, 22, 12, 7, 22, 22, 9, 20, 13, 6, 15, 20, 24, 19, 8, 13, 14, 19, 28, 25, 12, 9, 33
551, 12, 11, 16, 22, 12, 7, 22, 22, 9, 20, 13, 6, 15, 20, 24, 19, 8, 13, 14, 19, 28, 25, 12, 9, 33
552, 12, 11, 16, 22, 13, 7, 22, 22, 9, 20, 13, 6, 15, 20, 24, 19, 8, 13, 14, 19, 28, 25, 12, 9, 33
553, 12, 11, 16, 22, 13, 7, 22, 22, 9, 20, 13, 6, 15, 20, 24, 19, 8, 13, 14, 19, 28, 26, 12, 9, 33
554, 12, 11, 16, 22, 13, 7, 22, 22, 9, 20, 13, 6, 16, 20, 24, 19, 8, 13, 14, 19, 28, 26, 12, 9, 33
555, 12, 11, 16, 22, 13, 7, 22, 22, 9, 20, 13, 6, 17, 20, 24, 19, 8, 13, 14, 19, 28, 26, 12, 9, 33
556, 12, 11, 16, 22, 13, 7, 22, 22, 9, 21, 13, 6, 17, 20, 24, 19, 8, 13, 14, 19, 28, 26, 12, 9, 33
557, 12, 11, 16, 22, 13, 7, 22, 22, 9, 21, 14, 6, 17, 20, 24, 19, 8, 13, 14, 19, 28, 26, 12, 9, 33
558, 12, 11, 16, 22, 13, 7, 22, 22, 9, 21, 14, 6, 17, 20, 24, 19, 8, 13, 14, 19, 28, 26, 12, 9, 33
559, 12, 11, 16, 22, 13, 7, 22, 22, 9, 21, 14, 6, 17, 20, 24, 19, 8, 13, 14, 19, 28, 26, 12, 9, 33
560, 12, 11, 16, 22, 13, 7, 22, 22, 9, 21, 14, 6, 17, 20, 24, 19, 8, 13, 14, 19, 28, 26, 12, 9, 34
561, 12, 11, 16, 22, 13, 7, 22, 22, 9, 21, 14, 6, 17, 20, 24, 19, 8, 13, 14, 19, 28, 26, 12, 9, 35
562, 12, 11, 16, 22, 14, 7, 22, 22, 9, 21, 14, 6, 17, 20, 24, 19, 8, 13, 14, 19, 28, 26, 12, 9, 35
563, 12, 11, 16, 22, 14, 7, 23, 22, 9, 21, 14, 7, 17, 20, 24, 19, 8, 13, 14, 19, 28, 26, 12, 9, 35
564, 12, 11, 16, 22, 14, 7, 24, 22, 9, 21, 14, 7, 17, 20, 24, 19, 8, 13, 14, 20, 28, 26, 12, 9, 35
565, 12, 11, 16, 22, 15, 7, 24, 22, 9, 21, 14, 7, 17, 20, 24, 19, 8, 13, 15, 20, 28, 26, 12, 9, 35
566, 12, 11, 16, 22, 16, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 19, 8, 14, 15, 20, 28, 26, 12, 9, 35
567, 12, 11, 16, 22, 16, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 19, 8, 14, 15, 20, 28, 26, 12, 9, 35
568, 12, 11, 16, 22, 17, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 20, 8, 14, 15, 20, 28, 26, 12, 9, 35
569, 12, 11, 16, 22, 17, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 20, 9, 14, 15, 20, 28, 26, 12, 9, 35
570, 12, 11, 16, 22, 17, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 20, 10, 14, 15, 20, 28, 26, 12, 9, 35
571, 12, 11, 16, 22, 17, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 20, 11, 14, 15, 20, 28, 26, 12, 9, 35
572, 12, 11, 16, 22, 17, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 20, 11, 14, 15, 20, 28, 26, 12, 9, 35
573, 12, 11, 16, 22, 17, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 20, 11, 14, 15, 20, 28, 26, 12, 9, 35
574, 12, 11, 16, 22, 17, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 20, 11, 14, 15, 20, 28, 26, 13, 9, 35
575, 12, 11, 16, 22, 17, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 20, 11, 14, 15, 20, 28, 26, 13, 9, 35
576, 12, 11, 16, 22, 17, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 20, 11, 14, 15, 20, 28, 26, 13, 9, 35
577, 12, 11, 16, 22, 17, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 20, 11, 14, 15, 20, 28, 26, 13, 9, 35
578, 12, 11, 16, 22, 17, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 20, 11, 14, 15, 20, 28, 26, 13, 9, 35
579, 12, 11, 16, 22, 17, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 20, 11, 14, 15, 20, 28, 26, 13, 9, 35
580, 12, 11, 16, 22, 17, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 20, 11, 14, 15, 20, 28, 26, 13, 9, 35
581, 12, 11, 16, 22, 17, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 20, 11, 14, 15, 20, 28, 26, 13, 9, 35
582, 12, 11, 16, 22, 17, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 20, 11, 14, 15, 20, 28, 26, 13, 9, 35
583, 12, 11, 16, 22, 17, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 20, 11, 14, 15, 20, 28, 26, 13, 9, 35
584, 12, 11, 16, 22, 17, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 20, 11, 14, 15, 20, 28, 26, 13, 9, 35
585, 12, 11, 16, 22, 17, 7, 25, 22, 9, 21, 14, 7, 17, 20, 24, 20, 11, 14, 15, 20, 28, 26, 13, 9, 35
586, 12, 11, 17, 22, 17, 7, 26, 22, 9, 21, 14, 7, 17, 20, 24, 20, 11, 14, 15, 20, 28, 26, 13, 9, 35
587, 12, 11, 17, 22, 17, 7, 26, 22, 10, 21, 14, 7, 17, 20, 24, 20, 11, 14, 15, 20, 28, 26, 13, 9, 35
588, 12, 11, 17, 22, 17, 7, 26, 22, 10, 21, 14, 7, 17, 20, 24, 20, 11, 14, 15, 20, 28, 26, 13, 9, 35
589, 12, 11, 17, 22, 17, 7, 26, 22, 11, 21, 14, 7, 17, 20, 24, 20, 11, 14, 15, 20, 28, 26, 13, 9, 35
590, 12, 11, 17, 22, 17, 7, 26, 22, 11, 21, 14, 7, 17, 20, 24, 20, 11, 15, 15, 20, 28, 26, 13, 9, 35
591, 12, 11, 17, 22, 17, 7, 26, 22, 11, 21, 14, 7, 17, 20, 24, 21, 11, 16, 15, 20, 28, 26, 13, 9, 35
592, 12, 12, 17, 22, 17, 7, 26, 22, 11, 21, 14, 7, 17, 20, 24, 21, 11, 16, 15, 20, 28, 26, 13, 9, 35
593, 12, 12, 17, 22, 17, 7, 26, 22, 11, 21, 14, 7, 17, 20, 24, 21, 12, 16, 15, 20, 28, 26, 13, 9, 35
594, 12, 12, 17, 22, 17, 7, 26, 22, 11, 21, 14, 7, 17, 21, 24, 21, 12, 16, 15, 20, 28, 26, 13, 9, 35
595, 13, 12, 17, 22, 17, 7, 26, 22, 11, 21, 14, 7, 17, 21, 24, 21, 12, 16, 15, 20, 28, 26, 13, 9, 35
596, 13, 12, 17, 22, 17, 7, 26, 22, 11, 21, 14, 7, 17, 21, 24, 21, 12, 16, 15, 20, 28, 26, 13, 9, 35
597, 13, 12, 17, 22, 17, 7, 26, 22, 11, 21, 14, 7, 17, 21, 24, 21, 12, 16, 15, 20, 28, 26, 13, 9, 35
598, 13, 12, 17, 22, 17, 7, 26, 22, 11, 21, 14, 7, 17, 21, 24, 21, 12, 16, 15, 20, 28, 26, 13, 9, 35
599, 13, 12, 17, 22, 17, 8, 26, 22, 11, 21, 14, 7, 17, 21, 24, 21, 12, 16, 15, 21, 28, 26, 13, 9, 35
600, 14, 12, 17, 22, 17, 8, 26, 22, 11, 22, 14, 7, 17, 21, 24, 21, 12, 16, 15, 21, 28, 26, 13, 9, 35
601, 14, 12, 17, 22, 17, 8, 26, 22, 11, 22, 14, 7, 17, 21, 24, 21, 12, 16, 15, 21, 28, 26, 13, 9, 35
602, 14, 12, 17, 22, 17, 8, 26, 22, 11, 22, 14, 7, 17, 21, 24, 21, 12, 16, 15, 21, 28, 26, 13, 9, 35
603, 14, 12, 17, 22, 17, 8, 26, 22, 11, 22, 14, 7, 17, 21, 24, 21, 12, 16, 15, 21, 28, 26, 13, 9, 35
604, 14, 12, 17, 22, 17, 8, 26, 22, 11, 22, 14, 7, 17, 21, 24, 21, 12, 16, 15, 21, 28, 26, 13, 9, 35
605, 14, 12, 17, 22, 17, 8, 26, 22, 11, 23, 14, 7, 17, 21, 24, 21, 12, 16, 15, 21, 28, 26, 13, 9, 35
606, 15, 12, 17, 22, 17, 8, 26, 22, 11, 23, 14, 7, 17, 21, 24, 21, 12, 16, 15, 21, 28, 26, 13, 9, 35
607, 15, 12, 17, 22, 17, 8, 26, 22, 11, 23, 14, 7, 17, 21, 25, 21, 12, 16, 15, 21, 28, 26, 13, 9, 35
608, 15, 12, 17, 22, 17, 8, 26, 22, 11, 23, 14, 7, 17, 21, 25, 21, 12, 16, 15, 21, 28, 26, 13, 9, 35
609, 15, 12, 17, 23, 17, 8, 26, 22, 11, 23, 14, 7, 18, 21, 25, 21, 12, 16, 15, 21, 28, 26, 13, 9, 35
610, 15, 12, 17, 23, 17, 8, 26, 22, 11, 23, 14, 7, 18, 21, 25, 21, 12, 16, 15, 21, 28, 26, 13, 9, 35
611, 15, 12, 17, 23, 17, 8, 26, 22, 11, 23, 14, 7, 18, 21, 25, 21, 12, 16, 15, 21, 28, 26, 13, 9, 35
612, 15, 12, 17, 23, 17, 8, 26, 22, 11, 23, 14, 7, 18, 21, 25, 21, 12, 16, 15, 21, 28, 26, 13, 9, 35
613, 15, 12, 17, 23, 17, 8, 26, 22, 11, 23, 14, 7, 18, 21, 25, 21, 12, 16, 15, 21, 28, 26, 13, 9, 35
614, 15, 12, 17, 23, 17, 8, 26, 22, 11, 23, 14, 7, 18, 21, 25, 21, 12, 16, 15, 21, 28, 26, 13, 9, 35
615, 15, 12, 17, 23, 17, 8, 26, 22, 11, 23, 14, 7, 18, 21, 25, 21, 12, 16, 15, 21, 28, 27, 13, 9, 35
616, 15, 12, 17, 23, 18, 8, 26, 22, 11, 23, 14, 7, 18, 21, 25, 21, 12, 16, 15, 21, 28, 27, 13, 9, 35
617, 15, 12, 17, 23, 18, 8, 26, 22, 11, 23, 14, 7, 18, 21, 25, 21, 12, 16, 16, 21, 28, 27, 13, 9, 35
618, 16, 12, 17, 23, 18, 8, 26, 22, 11, 23, 14, 7, 18, 21, 25, 21, 12, 16, 16, 21, 28, 27, 13, 9, 35
619, 16, 12, 17, 23, 18, 8, 26, 22, 11, 23, 14, 7, 18, 21, 25, 21, 12, 16, 16, 21, 28, 27, 13, 9, 35
620, 16, 12, 17, 23, 18, 8, 26, 22, 11, 23, 14, 7, 18, 21, 25, 21, 12, 16, 16, 21, 28, 27, 13, 9, 35
621, 16, 12, 17, 23, 18, 8, 26, 22, 11, 23, 14, 7, 18, 21, 25, 21, 12, 16, 16, 21, 28, 27, 13, 9, 35
622, 16, 12, 17, 23, 18, 8, 26, 23, 11, 23, 14, 7, 18, 21, 25, 21, 12, 16, 16, 21, 28, 27, 13, 9, 35
623, 16, 12, 17, 23, 18, 8, 26, 23, 11, 23, 14, 7, 18, 21, 25, 21, 12, 16, 16, 21, 28, 27, 13, 9, 35
624, 16, 12, 17, 23, 18, 8, 26, 23, 11, 23, 14, 7, 18, 21, 25, 21, 12, 16, 16, 21, 28, 27, 13, 9, 35
625, 16, 12, 17, 23, 18, 8, 26, 23, 11, 23, 14, 7, 18, 21, 25, 21, 12, 16, 16, 21, 28, 27, 13, 9, 35
626, 16, 12, 17, 23, 18, 8, 26, 23, 11, 23, 14, 7, 18, 21, 25, 21, 13, 16, 16, 21, 28, 27, 13, 9, 35
627, 16, 12, 17, 23, 18, 8, 26, 23, 11, 23, 14, 7, 18, 21, 25, 21, 13, 16, 16, 21, 28, 27, 13, 9, 35
628, 16, 12, 17, 23, 18, 8, 28, 23, 11, 23, 14, 7, 18, 21, 25, 21, 13, 16, 16, 21, 28, 27, 13, 9, 35
629, 17, 12, 17, 23, 18, 8, 28, 23, 11, 23, 14, 7, 18, 21, 25, 21, 13, 16, 16, 21, 28, 27, 13, 9, 35
630, 17, 12, 17, 23, 18, 8, 29, 23, 11, 23, 14, 7, 18, 21, 25, 21, 13, 16, 16, 21, 28, 27, 13, 9, 35
631, 17, 12, 17, 23, 18, 8, 29, 23, 11, 23, 14, 7, 18, 21, 25, 21, 13, 16, 16, 21, 28, 27, 13, 9, 35
632, 17, 12, 17, 23, 18, 8, 29, 23, 11, 23, 14, 7, 18, 21, 25, 21, 13, 16, 16, 21, 28, 27, 13, 9, 35
633, 17, 12, 17, 23, 18, 8, 29, 23, 11, 23, 14, 7, 18, 21, 25, 21, 13, 16, 16, 21, 28, 27, 13, 9, 35
634, 17, 12, 17, 23, 18, 8, 29, 23, 11, 23, 14, 7, 18, 21, 25, 21, 13, 16, 16, 21, 28, 27, 13, 9, 36
635, 17, 12, 17, 23, 18, 8, 29, 23, 11, 23, 14, 7, 18, 21, 25, 21, 13, 16, 16, 21, 28, 27, 13, 10, 36
636, 17, 12, 17, 23, 18, 8, 29, 23, 11, 23, 14, 7, 18, 21, 26, 21, 13, 16, 16, 21, 28, 27, 13, 11, 36
637, 17, 12, 17, 23, 18, 8, 29, 23, 11, 23, 14, 7, 18, 21, 26, 21, 13, 17, 16, 21, 28, 27, 13, 12, 37
638, 17, 12, 17, 23, 18, 8, 29, 23, 11, 23, 14, 7, 18, 21, 26, 22, 13, 17, 16, 21, 28, 27, 13, 13, 37
639, 17, 12, 17, 23, 18, 8, 29, 23, 11, 23, 14, 7, 18, 21, 26, 22, 13, 17, 16, 21, 28, 27, 13, 13, 38
640, 17, 12, 17, 23, 18, 8, 29, 23, 11, 23, 14, 7, 18, 21, 26, 22, 13, 17, 16, 21, 28, 27, 14, 13, 38
641, 17, 12, 17, 23, 18, 8, 29, 23, 11, 23, 14, 7, 18, 21, 26, 22, 13, 17, 16, 21, 28, 27, 14, 13, 38
642, 17, 12, 17, 23, 18, 8, 29, 23, 11, 23, 14, 7, 18, 21, 26, 22, 14, 17, 16, 21, 28, 27, 14, 13, 38
643, 18, 12, 17, 23, 18, 8, 29, 23, 11, 23, 14, 7, 18, 21, 26, 22, 14, 17, 16, 21, 28, 27, 14, 13, 38
644, 18, 12, 17, 23, 18, 8, 29, 23, 11, 23, 14, 7, 18, 21, 26, 22, 14, 17, 16, 21, 28, 27, 14, 13, 38
645, 19, 12, 17, 24, 18, 8, 29, 23, 11, 24, 14, 7, 18, 21, 26, 22, 14, 17, 16, 21, 28, 27, 14, 13, 38
646, 19, 12, 17, 24, 18, 8, 29, 23, 11, 24, 14, 7, 18, 21, 26, 22, 14, 17, 16, 21, 28, 27, 14, 13, 38
647, 19, 12, 17, 25, 18, 8, 29, 23, 11, 24, 14, 7, 18, 21, 26, 22, 14, 17, 16, 21, 28, 27, 14, 13, 38
648, 19, 12, 17, 25, 18, 8, 29, 23, 11, 24, 14, 7, 18, 21, 27, 22, 14, 17, 16, 21, 28, 27, 14, 13, 38
649, 19, 12, 17, 26, 18, 8, 29, 23, 11, 24, 14, 7, 18, 21, 27, 22, 14, 17, 16, 21, 28, 27, 14, 13, 38
650, 19, 12, 17, 26, 18, 8, 29, 23, 11, 24, 14, 7, 18, 21, 27, 22, 14, 18, 16, 21, 28, 27, 14, 13, 38
651, 19, 12, 17, 26, 19, 8, 29, 23, 11, 24, 14, 7, 18, 21, 27, 22, 14, 19, 16, 21, 28, 27, 14, 13, 38
652, 19, 12, 17, 26, 19, 8, 29, 23, 11, 24, 14, 7, 18, 21, 27, 22, 14, 19, 16, 21, 28, 27, 14, 13, 38
653, 19, 13, 17, 26, 19, 8, 29, 23, 11, 24, 14, 7, 18, 21, 27, 22, 14, 19, 16, 21, 28, 27, 14, 13, 38
654, 19, 13, 17, 26, 19, 8, 29, 23, 11, 24, 14, 7, 18, 21, 27, 22, 14, 19, 16, 21, 28, 27, 14, 13, 38
655, 19, 14, 17, 26, 19, 8, 29, 23, 11, 24, 14, 7, 18, 21, 27, 22, 14, 19, 16, 21, 28, 27, 14, 13, 38
656, 19, 15, 17, 26, 19, 8, 29, 23, 11, 24, 14, 7, 18, 21, 27, 22, 14, 19, 16, 21, 28, 27, 14, 13, 38
657, 19, 15, 17, 26, 19, 8, 29, 23, 11, 24, 14, 7, 18, 21, 27, 22, 14, 19, 16, 21, 28, 27, 14, 13, 38
658, 19, 15, 17, 26, 19, 8, 29, 23, 11, 24, 14, 7, 18, 21, 27, 22, 14, 19, 16, 21, 28, 27, 14, 13, 38
659, 19, 15, 17, 26, 19, 8, 29, 23, 11, 24, 14, 7, 18, 21, 27, 22, 14, 19, 16, 21, 28, 27, 14, 13, 38
660, 19, 15, 17, 26, 19, 8, 29, 23, 11, 24, 14, 7, 18, 21, 27, 22, 14, 19, 16, 21, 28, 27, 14, 13, 38
661, 19, 15, 17, 26, 19, 8, 29, 23, 11, 24, 14, 7, 18, 21, 27, 22, 14, 19, 16, 21, 28, 27, 14, 13, 38
662, 19, 15, 17, 26, 19, 8, 29, 23, 11, 24, 14, 7, 18, 21, 27, 22, 14, 19, 16, 21, 28, 27, 14, 13, 38
663, 19, 15, 17, 26, 19, 8, 29, 23, 11, 24, 14, 7, 18, 21, 27, 22, 14, 19, 16, 21, 28, 27, 14, 13, 38
664, 19, 15, 17, 26, 19, 8, 29, 23, 11, 24, 14, 7, 18, 21, 27, 22, 14, 19, 16, 21, 28, 27, 14, 13, 38
665, 19, 15, 17, 26, 19, 8, 30, 23, 12, 24, 14, 7, 18, 21, 27, 22, 14, 19, 16, 21, 28, 27, 14, 13, 38
666, 19, 15, 17, 26, 19, 8, 31, 23, 12, 24, 14, 7, 18, 21, 27, 22, 14, 19, 16, 21, 28, 27, 14, 13, 38
667, 19, 15, 17, 26, 19, 8, 31, 23, 12, 24, 14, 7, 18, 21, 27, 22, 14, 19, 16, 21, 28, 27, 14, 13, 38
668, 19, 15, 17, 26, 20, 8, 32, 23, 12, 24, 14, 7, 18, 21, 27, 22, 14, 19, 17, 21, 28, 27, 14, 13, 38
669, 19, 15, 17, 26, 20, 8, 32, 23, 12, 24, 14, 7, 18, 21, 27, 22, 14, 19, 17, 21, 28, 27, 14, 13, 38
670, 19, 15, 17, 26, 20, 8, 33, 23, 12, 24, 14, 7, 18, 21, 27, 22, 14, 19, 17, 21, 28, 28, 14, 13, 38
671, 19, 15, 17, 26, 20, 8, 33, 23, 13, 24, 14, 7, 18, 21, 27, 22, 14, 19, 17, 21, 28, 28, 14, 13, 38
672, 19, 15, 17, 26, 20, 8, 33, 23, 13, 24, 14, 7, 18, 21, 27, 22, 14, 19, 17, 21, 28, 28, 14, 13, 38
673, 19, 15, 17, 26, 20, 8, 33, 23, 14, 24, 14, 7, 18, 21, 27, 22, 14, 19, 17, 21, 28, 28, 14, 13, 38
674, 19, 15, 17, 27, 20, 8, 33, 23, 15, 24, 14, 7, 18, 21, 27, 22, 14, 19, 17, 21, 28, 28, 14, 13, 38
675, 20, 15, 17, 28, 20, 8, 33, 23, 16, 24, 14, 7, 18, 21, 27, 22, 14, 19, 17, 21, 28, 28, 14, 13, 38
676, 20, 15, 17, 28, 20, 8, 34, 23, 16, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 21, 28, 28, 14, 13, 38
677, 20, 15, 18, 28, 20, 8, 34, 23, 16, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 21, 28, 28, 14, 14, 38
678, 20, 15, 18, 28, 20, 8, 34, 23, 16, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 21, 28, 28, 14, 14, 38
679, 20, 15, 18, 28, 20, 8, 34, 23, 16, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 21, 28, 28, 14, 14, 38
680, 20, 15, 18, 28, 20, 8, 34, 23, 16, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 21, 28, 28, 14, 14, 38
681, 20, 15, 18, 28, 20, 8, 34, 23, 16, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 21, 28, 28, 14, 14, 38
682, 20, 15, 18, 28, 20, 8, 34, 23, 16, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 21, 28, 28, 14, 14, 38
683, 20, 15, 18, 28, 20, 8, 34, 23, 16, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 21, 28, 28, 14, 14, 38
684, 20, 15, 18, 28, 20, 8, 34, 23, 16, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 14, 14, 38
685, 20, 15, 18, 28, 20, 8, 34, 23, 16, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 14, 14, 38
686, 20, 15, 18, 28, 20, 8, 34, 23, 17, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 14, 14, 38
687, 20, 15, 18, 28, 20, 8, 34, 23, 17, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 14, 14, 38
688, 20, 15, 18, 28, 20, 8, 34, 23, 18, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 14, 14, 38
689, 20, 15, 18, 28, 20, 8, 34, 23, 18, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 14, 14, 38
690, 20, 15, 18, 28, 20, 8, 34, 23, 19, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 14, 14, 38
691, 20, 15, 18, 28, 20, 8, 34, 23, 20, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 15, 14, 38
692, 20, 16, 18, 28, 20, 8, 34, 23, 20, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 15, 14, 38
693, 20, 16, 18, 28, 20, 8, 34, 23, 21, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 15, 14, 38
694, 20, 16, 18, 28, 20, 8, 34, 23, 22, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 15, 14, 38
695, 20, 16, 18, 28, 20, 8, 34, 23, 22, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 15, 14, 38
696, 20, 16, 18, 28, 20, 8, 34, 23, 22, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 15, 14, 38
697, 20, 16, 18, 28, 20, 8, 35, 23, 22, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 15, 14, 38
698, 20, 16, 18, 28, 20, 8, 36, 23, 22, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 15, 14, 38
699, 20, 16, 18, 28, 20, 8, 36, 23, 22, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 15, 14, 38
700, 20, 16, 18, 28, 20, 8, 36, 23, 22, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 15, 14, 38
701, 20, 16, 18, 28, 20, 8, 36, 23, 22, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 15, 14, 38
702, 20, 16, 18, 28, 20, 8, 36, 23, 22, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 15, 14, 38
703, 20, 16, 18, 28, 20, 8, 36, 23, 22, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 22, 28, 28, 15, 14, 38
704, 20, 16, 18, 28, 20, 8, 36, 23, 22, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 14, 38
705, 20, 16, 18, 28, 20, 8, 36, 23, 22, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 14, 38
706, 20, 16, 18, 28, 20, 8, 36, 23, 22, 24, 14, 7, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 14, 38
707, 20, 16, 18, 28, 20, 8, 36, 23, 22, 24, 14, 8, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 14, 38
708, 20, 16, 18, 28, 20, 8, 36, 23, 22, 24, 14, 8, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 14, 38
709, 20, 16, 18, 28, 20, 8, 36, 23, 22, 25, 14, 8, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 14, 38
710, 20, 16, 18, 28, 20, 8, 36, 23, 22, 25, 14, 8, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 14, 38
711, 21, 16, 18, 28, 20, 8, 36, 23, 22, 25, 14, 8, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 14, 38
712, 21, 16, 18, 29, 20, 8, 36, 23, 22, 26, 14, 8, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 14, 38
713, 21, 16, 18, 29, 20, 8, 36, 23, 22, 26, 14, 8, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 14, 38
714, 21, 16, 18, 29, 20, 8, 36, 23, 22, 26, 14, 8, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 14, 38
715, 21, 16, 18, 29, 20, 8, 36, 23, 22, 26, 14, 9, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 14, 38
716, 21, 16, 18, 29, 20, 8, 36, 23, 22, 26, 14, 9, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 14, 38
717, 21, 17, 18, 29, 20, 8, 36, 23, 22, 26, 14, 10, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 14, 38
718, 21, 17, 18, 30, 20, 8, 36, 23, 22, 26, 15, 10, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 14, 38
719, 21, 17, 18, 31, 20, 8, 36, 23, 22, 26, 15, 10, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 16, 38
720, 21, 17, 18, 31, 20, 8, 36, 23, 22, 26, 15, 10, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 17, 38
721, 21, 17, 18, 31, 20, 8, 36, 23, 22, 26, 15, 10, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 17, 38
722, 21, 17, 18, 31, 20, 8, 36, 23, 22, 26, 15, 10, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 17, 38
723, 21, 17, 18, 31, 20, 8, 36, 23, 22, 26, 15, 10, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 17, 38
724, 21, 17, 18, 31, 20, 8, 36, 23, 22, 26, 15, 11, 18, 22, 27, 22, 14, 19, 17, 23, 28, 28, 15, 17, 38
725, 21, 17, 18, 31, 20, 8, 36, 23, 22, 26, 15, 11, 18, 22, 27, 22, 14, 19, 17, 23, 29, 28, 15, 17, 38
726, 21, 18, 18, 31, 20, 8, 36, 23, 22, 26, 15, 11, 18, 22, 27, 22, 14, 19, 17, 23, 30, 28, 15, 17, 38
